route_id,bus_id,stop_sequence,day_of_week,hour_of_day,is_weekend,is_rush_hour,current_speed_kmph,distance_to_next_stop_m,historical_avg_delay_min,weather,dwell_time_sec,actual_eta_min
R01,BUS007,11,0,21,0,0,26.3,1150.1,2.09,1,31.9,4.23
R04,BUS013,3,3,12,0,0,21.6,304.3,1.09,0,37.2,2.16
R05,BUS011,2,0,11,0,0,30.8,2860.2,0.0,1,14.9,6.64
R05,BUS019,9,4,9,0,1,22.0,3398.5,5.36,0,84.9,11.06
R04,BUS019,6,3,17,0,1,11.8,1824.1,3.39,0,58.4,10.7
R03,BUS016,3,6,15,1,0,21.6,2362.3,0.58,0,38.6,6.64
R05,BUS022,5,2,20,0,1,14.0,2921.8,4.07,0,68.5,14.02
R04,BUS021,4,1,9,0,1,17.4,577.3,5.61,2,54.0,6.7
R05,BUS018,11,4,9,0,1,14.7,1229.5,5.68,0,72.9,5.86
R02,BUS002,5,6,21,1,0,27.8,2053.9,1.33,0,27.7,4.9
R01,BUS014,5,4,18,0,1,10.9,1373.0,4.36,0,82.3,8.59
R03,BUS004,7,1,5,0,0,21.8,1929.6,1.09,1,43.9,6.38
R03,BUS015,9,0,15,0,0,21.2,795.0,1.02,1,27.0,3.15
R05,BUS020,5,5,9,1,0,25.2,1220.4,0.0,0,74.5,3.19
R04,BUS022,11,2,11,0,0,28.2,670.1,2.01,0,13.6,2.51
R05,BUS009,5,6,11,1,0,24.8,805.8,0.19,0,71.6,2.39
R06,BUS008,8,2,8,0,1,14.3,3210.3,5.17,2,40.3,18.75
R06,BUS016,7,5,14,1,0,19.7,2703.5,2.39,0,54.9,8.52
R01,BUS008,9,5,5,1,0,28.3,806.7,2.06,1,15.8,2.55
R01,BUS013,11,1,22,0,0,21.8,1790.4,1.03,0,25.6,6.06
R06,BUS010,9,4,10,0,1,14.9,496.0,6.04,0,59.7,4.29
R01,BUS016,7,5,11,1,0,33.5,2538.7,1.22,0,40.1,6.16
R05,BUS015,11,1,16,0,0,20.5,420.0,2.02,0,22.4,2.29
R03,BUS002,1,5,13,1,0,23.9,1113.0,1.77,1,25.5,4.6
R05,BUS021,6,3,17,0,1,20.6,1101.6,4.4,0,88.4,5.08
R02,BUS019,6,1,12,0,0,33.2,2564.4,1.4,0,38.1,5.14
R01,BUS022,7,3,12,0,0,9.9,2586.4,3.53,0,33.8,16.03
R02,BUS010,11,0,20,0,1,12.7,3230.4,5.32,1,73.1,17.4
R02,BUS018,10,6,6,1,0,26.8,2773.0,0.75,0,17.7,7.17
R02,BUS014,7,6,15,1,0,33.4,360.5,2.03,2,29.8,2.8
R04,BUS003,5,5,8,1,0,30.8,1463.8,0.57,2,35.4,4.91
R06,BUS005,1,0,21,0,0,28.2,1517.1,1.98,0,24.2,3.96
R03,BUS002,8,6,9,1,0,26.7,2224.5,0.91,0,44.9,6.92
R02,BUS003,2,4,6,0,0,24.4,613.8,0.77,0,47.1,1.64
R05,BUS016,5,1,14,0,0,23.5,1017.5,2.4,0,51.3,3.54
R03,BUS015,4,5,20,1,0,19.1,2712.9,1.49,0,36.2,8.81
R06,BUS005,3,6,7,1,0,27.6,1713.8,2.38,0,42.6,5.11
R04,BUS002,1,2,8,0,1,14.4,3367.2,5.27,0,60.4,15.55
R04,BUS022,10,0,15,0,0,11.4,3256.1,0.95,0,18.9,17.9
R04,BUS021,11,0,11,0,0,21.3,1488.1,1.66,0,54.6,5.18
R04,BUS018,8,4,5,0,0,24.5,1158.0,2.28,2,33.5,4.74
R03,BUS023,2,3,12,0,0,20.6,1477.4,1.94,1,34.9,4.92
R01,BUS012,5,5,21,1,0,28.1,1498.4,0.62,0,52.7,3.75
R01,BUS002,2,4,11,0,0,19.1,1611.4,2.91,0,25.0,6.55
R03,BUS024,1,3,11,0,0,25.0,2112.0,2.0,0,35.4,5.95
R03,BUS019,2,4,13,0,0,33.1,3145.8,1.53,0,50.9,6.17
R01,BUS003,8,5,17,1,0,33.5,606.7,2.23,0,22.3,3.03
R03,BUS023,12,6,12,1,0,25.6,1937.5,1.25,1,42.8,5.5
R04,BUS010,12,0,8,0,1,14.0,443.2,5.56,0,59.0,4.52
R04,BUS009,8,3,16,0,0,15.9,2809.5,1.61,0,19.0,11.11
R05,BUS022,4,0,15,0,0,13.3,2350.9,1.78,0,41.5,11.19
R02,BUS020,1,4,21,0,0,22.5,1400.5,2.88,0,50.1,6.73
R05,BUS014,10,5,20,1,0,32.2,1967.5,1.63,0,38.2,4.67
R02,BUS022,4,4,20,0,1,8.3,2710.7,4.94,0,51.5,21.34
R01,BUS017,5,5,9,1,0,31.1,1691.9,0.1,0,25.2,3.97
R05,BUS006,8,6,10,1,0,28.4,2207.4,0.0,1,54.8,5.08
R03,BUS005,1,2,5,0,0,26.1,3131.6,2.23,0,39.4,8.59
R04,BUS005,6,0,19,0,1,21.1,1296.7,3.1,0,83.1,5.03
R01,BUS011,5,6,12,1,0,28.6,3020.8,2.03,0,56.4,6.81
R03,BUS006,3,1,16,0,0,16.5,2828.2,1.24,1,59.3,11.3
R03,BUS019,6,0,5,0,0,21.9,870.4,1.77,1,35.6,4.56
R03,BUS017,7,0,13,0,0,16.3,2503.3,1.13,1,36.5,9.85
R01,BUS015,10,5,8,1,0,35.1,1808.8,0.46,1,53.5,4.29
R01,BUS024,7,0,13,0,0,20.0,1569.0,1.52,0,55.4,5.85
R05,BUS007,2,0,11,0,0,27.5,1371.8,1.49,1,60.1,4.22
R03,BUS016,3,6,6,1,0,27.0,1646.7,1.26,0,19.9,4.36
R01,BUS007,4,3,16,0,0,22.2,292.4,2.11,0,26.0,1.5
R05,BUS009,9,5,12,1,0,26.4,1466.3,1.11,0,30.0,3.94
R02,BUS015,8,1,7,0,0,21.2,451.9,3.22,0,37.0,2.65
R06,BUS015,7,4,7,0,0,21.3,2049.7,0.93,0,41.4,5.81
R02,BUS017,3,3,18,0,1,13.4,1063.3,5.61,1,60.1,7.33
R05,BUS013,10,5,15,1,0,21.9,1894.6,1.85,0,27.6,7.24
R01,BUS008,7,0,12,0,0,21.5,3162.3,1.76,0,19.9,10.55
R03,BUS014,11,1,6,0,0,23.2,577.7,1.07,0,24.8,1.8
R01,BUS015,10,0,16,0,0,12.3,1817.1,0.34,0,51.9,8.46
R02,BUS013,2,2,17,0,1,17.8,2678.4,4.75,0,86.0,10.88
R02,BUS023,10,2,20,0,1,21.3,2733.6,6.54,0,67.6,9.23
R02,BUS009,1,1,20,0,1,8.0,1598.2,5.05,0,50.5,13.52
R05,BUS003,8,4,8,0,1,13.8,2200.0,4.8,0,70.4,10.84
R05,BUS019,3,0,16,0,0,27.7,3196.9,1.59,0,73.2,8.59
R02,BUS004,10,1,16,0,0,20.0,3298.3,0.74,1,45.8,11.07
R03,BUS008,4,1,7,0,0,14.1,1440.1,3.1,0,35.2,7.48
R03,BUS001,7,6,9,1,0,32.0,2866.4,0.98,0,35.3,5.45
R05,BUS001,5,5,6,1,0,30.9,2413.4,1.36,0,35.0,4.58
R04,BUS020,5,1,20,0,1,10.4,2300.9,4.54,0,63.1,15.04
R02,BUS020,3,5,19,1,0,31.7,3225.0,0.94,0,28.8,5.88
R01,BUS010,5,1,6,0,0,21.5,2998.5,2.15,0,48.0,9.87
R06,BUS023,9,0,5,0,0,26.3,2339.1,1.31,1,46.9,5.97
R04,BUS014,5,4,19,0,1,14.0,1494.0,5.23,0,88.2,7.78
R05,BUS004,2,1,20,0,1,16.1,1306.1,3.39,0,38.5,6.4
R04,BUS017,4,2,5,0,0,19.9,1457.1,0.0,0,16.4,4.06
R03,BUS018,1,5,11,1,0,21.7,2003.3,0.78,0,17.9,6.16
R01,BUS006,2,5,13,1,0,26.9,309.3,0.12,0,22.9,1.67
R04,BUS010,5,6,11,1,0,28.3,751.3,1.71,0,38.5,1.93
R02,BUS012,8,5,10,1,0,30.8,1955.5,0.49,0,8.7,5.6
R04,BUS001,8,2,18,0,1,10.5,1073.5,5.56,1,63.7,8.4
R06,BUS015,5,6,20,1,0,30.5,2365.2,2.11,1,38.2,6.15
R04,BUS016,9,2,10,0,1,11.0,2363.3,4.34,0,56.8,15.14
R02,BUS018,4,4,14,0,0,31.8,2847.3,1.75,0,38.1,5.95
R02,BUS007,7,3,5,0,0,20.6,1641.1,1.74,0,21.9,5.28
R02,BUS021,8,2,7,0,0,19.8,699.9,0.0,0,52.7,1.45
R02,BUS013,7,3,16,0,0,18.7,2065.2,1.64,1,47.0,7.14
R03,BUS006,7,4,13,0,0,14.0,3062.8,0.47,0,63.5,13.14
R06,BUS012,6,3,17,0,1,12.3,1709.9,3.34,0,35.2,9.15
R02,BUS008,1,1,5,0,0,27.5,840.7,1.44,0,42.7,3.56
R04,BUS008,1,6,16,1,0,30.3,1169.5,2.36,1,55.5,4.45
R05,BUS020,5,1,10,0,1,8.6,2354.0,5.09,1,47.9,18.26
R05,BUS009,12,1,12,0,0,29.4,898.2,2.11,0,40.2,2.86
R02,BUS008,3,2,13,0,0,28.4,2528.5,0.92,0,14.4,5.6
R05,BUS013,5,4,21,0,0,22.8,975.0,0.92,1,56.2,2.91
R04,BUS017,7,5,15,1,0,32.8,814.2,0.92,1,30.9,3.66
R06,BUS008,10,0,19,0,1,14.5,1730.6,5.95,0,74.7,10.09
R03,BUS022,6,6,11,1,0,30.3,2364.3,1.29,0,42.1,6.45
R06,BUS010,8,4,18,0,1,17.4,360.2,5.68,0,45.9,3.94
R02,BUS016,8,1,10,0,1,19.8,1501.3,4.69,0,80.5,5.89
R04,BUS013,5,3,10,0,1,10.1,1832.8,5.19,0,60.8,13.06
R05,BUS003,3,4,6,0,0,21.8,3367.0,0.75,0,9.9,9.57
R01,BUS006,1,4,14,0,0,20.3,2018.0,1.01,0,21.5,6.22
R04,BUS002,3,5,19,1,0,26.3,2379.3,0.99,0,42.2,6.22
R02,BUS019,10,2,14,0,0,22.2,479.0,1.02,0,40.1,1.16
R03,BUS007,12,4,22,0,0,10.9,2082.5,3.02,0,51.4,11.17
R04,BUS004,10,1,7,0,0,12.1,2612.6,1.17,0,32.4,12.86
R01,BUS022,5,2,9,0,1,12.3,841.4,5.48,0,60.1,5.6
R04,BUS016,4,0,22,0,0,33.7,1572.0,2.48,0,14.8,4.29
R01,BUS003,1,4,5,0,0,26.0,2754.8,0.77,0,38.1,6.64
R05,BUS001,8,4,5,0,0,10.2,561.8,1.34,0,37.8,4.63
R02,BUS017,10,6,14,1,0,23.0,2234.0,1.99,1,46.2,6.36
R02,BUS010,5,2,15,0,0,25.7,2707.0,2.04,1,30.5,7.63
R03,BUS006,9,0,7,0,0,15.5,1088.5,2.27,0,20.8,5.28
R06,BUS023,8,0,6,0,0,21.7,440.3,2.07,1,33.6,2.21
R05,BUS020,9,6,18,1,0,25.3,2166.4,1.51,0,52.1,6.36
R03,BUS014,11,0,11,0,0,18.4,1781.8,2.71,0,46.4,7.31
R03,BUS010,9,1,19,0,1,13.4,2084.2,5.35,0,92.5,11.69
R06,BUS021,9,3,7,0,0,21.7,515.7,1.07,1,20.7,1.68
R06,BUS009,3,3,8,0,1,15.3,1699.0,5.54,0,70.0,9.34
R04,BUS022,6,6,18,1,0,32.7,2285.5,3.22,0,23.3,5.33
R01,BUS024,7,0,7,0,0,20.5,3225.5,1.57,2,39.4,11.68
R02,BUS007,9,2,19,0,1,18.3,2581.0,4.48,0,73.1,10.05
R02,BUS020,10,2,7,0,0,24.0,2228.3,2.09,0,53.4,7.33
R01,BUS022,6,5,15,1,0,25.9,1635.4,1.27,0,57.9,4.76
R01,BUS001,6,6,22,1,0,26.8,1460.5,1.86,0,56.2,3.25
R04,BUS022,7,4,16,0,0,24.7,1101.9,0.08,0,37.5,2.53
R02,BUS020,1,4,12,0,0,23.4,2472.8,2.16,0,59.7,7.14
R03,BUS020,5,4,16,0,0,22.5,1406.6,1.07,0,26.9,4.43
R02,BUS013,1,1,6,0,0,21.1,721.2,1.73,0,32.9,3.44
R04,BUS019,9,1,14,0,0,19.0,1648.7,1.51,0,16.5,5.72
R06,BUS012,8,1,20,0,1,19.1,2452.2,3.83,1,57.6,10.73
R01,BUS020,1,4,6,0,0,25.8,1352.6,1.52,0,52.6,3.75
R05,BUS005,5,1,22,0,0,10.5,610.7,1.97,0,34.7,4.33
R02,BUS020,10,4,21,0,0,17.9,2265.0,0.86,2,27.8,9.91
R04,BUS006,12,2,10,0,1,19.0,1067.3,5.24,1,58.5,5.32
R05,BUS005,9,1,7,0,0,20.0,1287.0,1.41,0,28.7,4.37
R01,BUS021,4,0,13,0,0,26.3,2524.2,2.38,0,30.0,6.36
R02,BUS006,6,1,10,0,1,20.2,2441.1,4.96,1,60.0,9.52
R01,BUS003,2,1,12,0,0,18.5,1798.6,1.55,0,40.3,7.28
R06,BUS021,12,4,16,0,0,10.1,1998.1,1.3,0,35.3,12.84
R02,BUS005,8,5,9,1,0,26.2,2955.4,1.22,0,40.8,8.57
R06,BUS007,6,4,10,0,1,10.8,1921.9,5.03,0,69.1,12.2
R01,BUS003,9,4,11,0,0,19.6,3186.4,1.48,2,32.8,11.43
R03,BUS022,10,3,5,0,0,16.0,2207.4,2.3,0,13.2,8.91
R01,BUS017,6,6,6,1,0,27.3,2498.0,0.73,1,63.5,6.56
R06,BUS011,3,4,6,0,0,20.8,893.6,2.34,1,5.0,4.79
R02,BUS006,2,3,11,0,0,20.2,561.7,2.25,0,57.6,2.8
R06,BUS006,9,1,5,0,0,27.5,368.9,1.12,0,61.8,0.3
R02,BUS003,2,5,16,1,0,30.5,408.5,0.2,2,26.7,2.43
R06,BUS011,5,1,8,0,1,10.7,2037.1,4.36,2,74.7,15.46
R05,BUS018,6,4,22,0,0,25.4,3322.4,0.24,0,49.1,7.79
R03,BUS013,11,2,7,0,0,20.0,3014.0,1.6,0,30.0,8.47
R02,BUS019,8,2,8,0,1,14.7,2049.6,4.6,0,30.7,9.86
R05,BUS021,1,6,20,1,0,27.2,3378.0,1.69,0,59.5,9.54
R01,BUS013,10,1,14,0,0,17.1,2351.3,1.4,0,22.7,8.54
R01,BUS014,3,4,6,0,0,17.2,835.0,1.46,1,20.0,5.06
R06,BUS002,9,1,22,0,0,18.0,3258.5,1.88,0,33.5,11.22
R02,BUS024,9,5,8,1,0,20.3,2185.5,2.7,0,33.7,8.3
R03,BUS022,10,1,12,0,0,16.7,1977.7,0.77,0,39.7,8.15
R04,BUS017,9,3,16,0,0,23.7,2812.7,2.07,0,30.6,7.39
R01,BUS010,11,4,13,0,0,23.0,1105.1,1.72,0,28.9,3.0
R03,BUS007,2,6,12,1,0,27.2,3418.8,1.76,0,37.8,8.21
R01,BUS006,8,2,12,0,0,17.5,1275.9,1.78,0,29.5,5.65
R01,BUS024,6,4,21,0,0,21.1,3345.1,0.21,1,10.8,10.98
R04,BUS006,9,3,8,0,1,14.0,1692.6,6.39,0,50.6,9.43
R06,BUS022,6,3,19,0,1,13.1,2419.5,5.08,0,52.2,13.0
R05,BUS018,1,3,11,0,0,19.6,2630.6,2.87,1,37.6,10.39
R02,BUS022,3,5,12,1,0,25.6,3090.2,2.33,0,32.9,8.33
R06,BUS002,10,4,15,0,0,32.7,3117.1,2.26,1,49.8,8.03
R06,BUS002,8,4,21,0,0,25.3,3431.5,2.25,0,43.7,9.5
R04,BUS012,1,3,14,0,0,28.3,1036.9,2.44,0,22.2,4.1
R01,BUS012,3,6,20,1,0,35.0,2451.3,1.28,1,28.0,5.98
R06,BUS021,8,4,22,0,0,18.9,242.3,0.79,2,53.9,2.75
R03,BUS004,5,5,13,1,0,34.6,816.9,2.09,1,38.5,3.05
R02,BUS016,5,5,15,1,0,32.1,2614.8,2.17,0,5.0,5.97
R04,BUS020,10,6,5,1,0,28.1,464.1,1.97,2,36.8,3.4
R02,BUS022,6,6,21,1,0,34.5,309.9,0.91,1,49.1,1.47
R06,BUS003,4,0,12,0,0,20.6,1449.0,1.44,1,32.8,5.68
R02,BUS012,5,2,14,0,0,14.1,2624.3,1.76,0,52.2,12.93
R02,BUS022,5,5,5,1,0,30.4,735.8,1.29,0,57.9,1.45
R06,BUS020,12,2,19,0,1,11.1,3156.6,4.5,0,60.6,19.26
R05,BUS018,11,4,5,0,0,23.9,1869.1,1.6,1,57.3,5.74
R06,BUS017,4,1,8,0,1,16.6,2454.8,3.78,0,41.1,10.83
R02,BUS009,12,4,17,0,1,18.4,2381.8,5.84,0,42.0,9.16
R04,BUS010,10,1,17,0,1,9.1,425.9,4.85,0,58.7,5.45
R04,BUS005,11,1,21,0,0,17.9,2426.8,2.15,0,42.9,8.47
R06,BUS007,11,4,12,0,0,17.5,758.6,2.13,0,9.4,3.77
R06,BUS019,4,6,7,1,0,27.8,2108.2,2.29,1,54.9,5.7
R04,BUS020,10,1,20,0,1,14.1,2634.6,4.04,0,67.8,12.42
R02,BUS009,8,6,21,1,0,34.7,3346.9,2.43,0,5.0,6.68
R03,BUS006,4,4,18,0,1,14.4,407.4,5.72,1,54.1,4.81
R04,BUS001,6,3,22,0,0,33.0,1754.4,0.92,0,12.7,3.84
R01,BUS013,7,4,17,0,1,22.6,2958.3,6.43,0,92.9,10.05
R03,BUS016,11,1,8,0,1,10.4,2282.9,4.61,0,82.8,15.88
R02,BUS019,7,3,11,0,0,24.3,999.2,0.0,1,5.0,3.41
R06,BUS016,7,0,14,0,0,21.2,3380.2,1.83,0,55.1,10.38
R06,BUS002,3,4,15,0,0,24.4,544.3,0.95,1,33.3,2.18
R05,BUS016,6,0,18,0,1,11.8,741.5,4.65,0,53.4,5.94
R06,BUS016,6,6,11,1,0,25.7,2399.9,2.42,1,27.4,6.87
R06,BUS017,5,2,8,0,1,21.8,2355.3,4.35,0,71.8,7.54
R01,BUS021,10,0,10,0,1,22.7,2457.1,5.88,2,66.7,9.99
R06,BUS024,1,0,16,0,0,12.7,357.1,2.15,0,29.9,2.47
R04,BUS021,7,2,7,0,0,35.4,3180.9,1.02,0,42.0,6.78
R03,BUS012,9,1,21,0,0,28.8,1392.2,1.18,0,39.9,3.54
R03,BUS023,12,4,14,0,0,27.2,2246.4,1.72,0,26.8,5.21
R01,BUS023,8,2,6,0,0,24.6,2233.8,0.77,0,27.5,5.77
R03,BUS018,10,2,18,0,1,23.4,2670.8,5.36,0,62.6,9.86
R04,BUS011,1,1,18,0,1,19.5,2791.2,5.04,0,70.7,10.38
R04,BUS011,4,6,22,1,0,30.0,478.5,0.0,1,23.1,2.54
R01,BUS002,2,3,14,0,0,16.6,975.0,1.05,0,19.8,3.33
R01,BUS004,4,0,7,0,0,20.6,2103.4,1.63,1,36.1,7.73
R06,BUS015,11,3,6,0,0,17.7,3223.3,0.89,0,7.2,10.93
R02,BUS023,10,4,9,0,1,19.7,2850.0,4.91,0,87.3,10.09
R04,BUS013,11,5,21,1,0,43.5,3226.0,1.52,1,54.4,7.54
R03,BUS013,11,3,19,0,1,13.1,448.9,5.97,0,55.8,4.89
R03,BUS011,10,6,19,1,0,30.3,707.6,0.92,0,46.8,2.5
R05,BUS017,6,6,13,1,0,20.0,911.0,1.64,1,51.8,4.26
R04,BUS011,3,0,14,0,0,21.0,3402.8,0.79,2,9.8,11.3
R01,BUS007,10,2,22,0,0,13.1,1831.2,2.42,0,27.0,9.41
R05,BUS024,10,1,11,0,0,22.5,673.3,2.23,0,42.2,3.01
R04,BUS009,12,3,20,0,1,12.7,3336.1,5.13,0,74.1,17.98
R05,BUS012,9,0,21,0,0,25.8,1542.0,4.09,0,22.0,5.1
R04,BUS024,2,3,20,0,1,22.8,2138.3,5.96,0,82.8,8.17
R04,BUS009,9,2,9,0,1,18.4,867.5,4.31,0,54.4,4.43
R05,BUS016,8,5,21,1,0,28.8,1440.7,1.55,0,28.4,2.57
R06,BUS005,2,1,21,0,0,18.3,1881.9,1.58,0,55.0,6.98
R02,BUS003,3,3,19,0,1,14.1,950.1,3.65,1,73.5,7.16
R03,BUS016,5,3,6,0,0,27.6,2359.4,1.02,1,12.4,7.02
R04,BUS011,8,6,6,1,0,24.1,1394.8,1.11,0,55.6,3.26
R06,BUS013,3,6,11,1,0,28.1,2084.3,1.04,0,24.5,5.23
R03,BUS016,11,1,6,0,0,25.8,2599.1,1.39,0,32.3,6.54
R03,BUS006,2,2,21,0,0,21.2,1137.7,2.85,0,17.4,4.06
R02,BUS021,2,2,9,0,1,13.6,2606.5,4.72,0,62.2,13.29
R06,BUS009,5,6,19,1,0,29.9,2789.2,2.02,0,45.5,6.14
R03,BUS007,6,5,9,1,0,31.9,2206.0,2.19,0,42.9,5.58
R04,BUS022,12,6,7,1,0,29.9,2846.4,1.63,0,16.2,6.8
R06,BUS019,11,5,20,1,0,30.1,2810.6,1.39,1,19.2,6.32
R02,BUS015,1,4,11,0,0,23.8,3095.0,1.6,0,39.6,7.59
R03,BUS018,6,0,11,0,0,23.5,315.6,3.17,1,48.7,2.48
R06,BUS003,9,0,11,0,0,18.9,582.3,1.28,0,21.3,2.96
R01,BUS013,2,3,10,0,1,17.4,2804.8,4.65,1,46.0,12.98
R02,BUS007,12,5,15,1,0,36.8,2789.3,1.78,1,15.6,6.92
R06,BUS015,5,5,8,1,0,23.8,2494.9,0.72,0,27.7,8.34
R01,BUS002,1,4,14,0,0,25.5,2575.2,1.75,0,38.9,7.55
R03,BUS014,6,3,17,0,1,22.5,1368.2,5.8,0,42.4,6.21
R05,BUS012,3,3,9,0,1,22.4,3223.4,4.5,0,67.2,10.96
R05,BUS004,1,3,9,0,1,15.1,3369.6,4.52,2,76.5,16.94
R02,BUS009,3,1,6,0,0,17.1,655.5,0.82,0,26.8,2.6
R04,BUS016,2,5,14,1,0,32.4,2281.3,1.37,0,23.6,4.66
R02,BUS003,3,4,10,0,1,15.9,3481.2,4.57,0,47.6,14.23
R04,BUS016,5,5,11,1,0,36.9,1003.4,1.95,1,49.5,3.8
R03,BUS006,8,3,10,0,1,12.2,3275.2,4.39,0,66.4,18.21
R04,BUS015,3,1,12,0,0,26.9,2795.3,1.11,0,18.7,7.3
R02,BUS005,4,1,22,0,0,19.4,3220.1,2.11,0,26.6,11.8
R05,BUS019,2,0,10,0,1,11.7,3418.5,6.71,0,54.8,19.82
R01,BUS022,2,0,21,0,0,16.2,1363.2,1.39,0,36.2,5.03
R02,BUS018,2,4,22,0,0,18.0,1581.1,1.31,0,5.0,6.6
R04,BUS001,1,3,11,0,0,21.2,2680.1,2.34,0,21.9,8.04
R06,BUS015,2,5,9,1,0,34.8,650.3,1.75,0,37.5,1.32
R05,BUS011,1,6,5,1,0,22.4,2743.5,2.02,0,36.0,7.67
R01,BUS014,7,1,7,0,0,23.8,2200.1,0.52,0,46.3,4.62
R03,BUS021,3,0,12,0,0,20.2,2284.2,0.0,1,67.7,7.53
R02,BUS023,3,6,11,1,0,24.3,2019.4,0.07,0,36.1,5.71
R02,BUS002,7,6,18,1,0,32.9,1393.5,2.18,0,30.2,3.1
R04,BUS020,6,5,11,1,0,17.5,2571.7,2.98,1,42.1,10.57
R05,BUS020,5,3,14,0,0,20.0,2185.2,2.74,0,41.9,7.34
R03,BUS006,1,5,9,1,0,28.2,2165.0,2.73,0,34.8,6.77
R04,BUS007,3,5,7,1,0,29.5,678.6,1.17,1,37.4,2.86
R01,BUS008,11,1,14,0,0,28.5,828.2,0.77,0,48.4,1.55
R05,BUS001,3,1,18,0,1,18.0,2616.8,5.53,0,94.5,10.52
R04,BUS020,9,2,5,0,0,16.5,1827.9,1.89,0,8.4,6.04
R05,BUS006,10,4,20,0,1,17.7,2857.7,6.57,0,47.3,12.69
R04,BUS001,11,1,8,0,1,17.2,2449.6,4.53,0,72.9,10.34
R04,BUS023,6,5,14,1,0,24.2,679.4,2.06,1,44.1,2.75
R04,BUS009,11,5,6,1,0,25.8,3099.5,2.59,2,57.7,9.46
R04,BUS006,12,0,22,0,0,25.8,417.1,2.08,0,33.6,0.68
R04,BUS012,10,3,12,0,0,19.6,1352.0,1.02,0,35.9,5.04
R05,BUS014,12,3,22,0,0,21.0,789.7,1.46,0,40.7,2.72
R02,BUS017,10,5,15,1,0,31.1,1039.4,2.1,0,34.7,3.2
R01,BUS024,8,1,16,0,0,20.2,684.7,1.3,0,5.0,2.64
R01,BUS024,7,4,5,0,0,23.0,1577.7,2.64,1,49.5,5.1
R03,BUS016,9,3,20,0,1,8.7,1733.6,6.49,0,54.7,15.21
R06,BUS016,11,0,7,0,0,26.1,272.1,1.26,0,39.2,0.48
R01,BUS015,4,5,6,1,0,34.6,1292.9,1.26,0,23.7,2.62
R04,BUS004,3,6,10,1,0,37.0,2870.2,2.42,0,36.8,5.68
R02,BUS014,9,6,11,1,0,37.7,2449.7,1.54,0,24.2,4.41
R05,BUS020,5,1,22,0,0,25.7,2639.8,1.56,0,65.8,7.57
R06,BUS020,2,6,19,1,0,31.0,2813.8,0.85,2,35.7,7.82
R01,BUS017,1,0,20,0,1,21.8,1542.5,4.94,2,49.7,7.73
R04,BUS013,6,2,17,0,1,11.4,1818.9,5.15,0,47.6,10.76
R02,BUS006,2,6,17,1,0,24.3,3240.2,0.47,0,36.7,8.22
R01,BUS016,9,1,9,0,1,9.3,3310.7,5.12,1,74.5,24.33
R04,BUS009,1,0,7,0,0,17.5,458.9,1.41,0,36.0,2.41
R02,BUS003,2,0,20,0,1,9.4,2616.4,4.3,0,34.7,18.94
R06,BUS016,1,0,16,0,0,24.2,956.8,1.07,0,33.5,2.75
R06,BUS004,6,1,7,0,0,22.1,2372.1,0.65,0,24.5,6.59
R04,BUS011,3,2,12,0,0,20.1,2623.9,1.5,0,27.3,8.82
R03,BUS010,4,1,17,0,1,3.0,2206.3,3.84,0,95.8,46.17
R05,BUS016,6,4,13,0,0,12.0,2310.7,0.0,0,34.3,10.77
R02,BUS019,6,4,20,0,1,10.1,1066.3,4.7,0,79.7,7.64
R06,BUS018,1,0,18,0,1,12.0,442.4,4.91,0,61.0,4.35
R01,BUS021,4,0,15,0,0,20.3,1897.7,1.54,0,25.6,6.43
R04,BUS021,11,2,6,0,0,22.3,2267.5,0.05,1,25.0,7.09
R02,BUS015,4,3,11,0,0,21.1,1881.7,1.37,0,39.3,6.69
R06,BUS017,5,6,12,1,0,26.7,2790.0,0.8,1,41.0,7.3
R06,BUS021,1,4,22,0,0,25.2,663.7,1.83,0,20.9,1.51
R03,BUS005,9,6,15,1,0,26.5,1061.7,2.62,0,37.8,2.18
R06,BUS024,1,4,15,0,0,34.4,2227.6,1.1,0,66.8,4.16
R04,BUS022,8,5,8,1,0,34.2,2847.9,1.94,0,49.1,6.34
R04,BUS016,12,3,9,0,1,10.1,2096.5,4.83,0,76.1,15.28
R01,BUS016,4,1,17,0,1,18.3,2884.3,3.63,0,57.2,11.75
R03,BUS013,5,4,13,0,0,15.3,1649.0,1.96,0,25.8,7.71
R03,BUS018,5,4,5,0,0,22.1,1356.4,1.58,1,45.7,5.34
R03,BUS020,1,4,20,0,1,4.7,3164.2,4.43,0,97.3,41.56
R02,BUS011,10,6,14,1,0,27.9,2282.8,0.65,0,18.8,5.31
R05,BUS001,10,5,16,1,0,19.4,3196.6,0.75,0,65.4,9.78
R01,BUS009,1,2,17,0,1,7.2,2384.6,5.31,1,63.0,23.02
R03,BUS008,10,5,15,1,0,27.5,971.8,1.0,1,45.7,3.53
R02,BUS014,2,5,6,1,0,35.9,3034.8,2.6,1,15.7,7.23
R02,BUS022,7,1,8,0,1,9.1,981.8,5.11,0,79.6,8.75
R03,BUS013,12,2,6,0,0,22.7,469.4,0.0,0,43.2,2.2
R02,BUS009,4,4,7,0,0,26.5,1583.5,1.01,0,18.8,4.31
R04,BUS006,12,2,14,0,0,23.1,1269.6,0.89,0,45.4,3.68
R02,BUS022,2,1,19,0,1,13.4,1471.0,4.55,1,64.7,8.91
